451:5,7,9,9,1,4,3,8,1,7,5,1,7,6,1,7,8,4,9,4,3,4,5,2,5,9,3,3,7,8
452:3,4,4,3,7,3,6,6,3,9,5,1,9,4,6,9,5,3,8,4,7,7,8,8,7,4,1,4,2,1
453:1,8,2,4,6,5,3,9,9,6,8,8,7,4,8,9,5,9,1,5,4,4,4,6,1,5,5,1,9,8
454:3,6,6,6,7,6,5,5,7,2,4,2,3,3,4,7,3,8,4,1,1,2,2,1,8,4,7,9,1,3
455:1,9,9,1,4,8,9,7,6,8,9,3,3,3,2,8,8,8,2,3,1,7,5,5,7,5,2,3,9,3
456:4,5,7,4,7,7,9,1,4,1,1,5,6,8,5,5,7,1,8,2,3,6,1,5,6,1,5,5,6,1
457:3,7,8,1,9,2,5,4,1,8,7,8,5,6,6,6,1,7,6,8,9,3,1,2,8,8,8,2,3,2
458:2,5,3,7,7,2,4,1,1,8,7,2,8,4,4,2,3,2,7,5,4,6,2,3,2,3,2,5,3,3
459:5,2,6,6,7,5,9,6,1,9,3,2,3,4,7,9,5,9,1,3,8,3,5,3,2,3,6,8,7,7
460:5,2,6,8,6,7,1,5,1,7,9,1,3,1,3,7,6,6,6,2,7,6,1,6,3,1,6,8,4,3
461:8,4,4,2,8,8,8,7,5,1,6,1,9,3,7,1,1,7,7,5,1,3,7,2,9,6,7,9,8,3
462:6,6,5,3,7,7,6,6,6,2,9,6,1,8,8,3,8,4,7,8,1,1,9,3,6,9,9,1,2,2
463:2,1,4,4,8,7,8,1,6,7,2,4,7,9,5,6,6,1,3,3,5,8,8,3,7,8,9,9,6,1
464:5,4,1,8,6,4,8,1,7,7,2,1,3,2,5,6,4,3,2,8,8,1,6,8,3,4,4,1,5,9
465:9,8,3,2,4,9,2,4,9,6,5,7,1,8,6,7,9,8,4,1,2,4,5,3,7,2,4,3,6,8
466:9,1,4,8,8,8,6,8,4,9,8,3,7,2,6,2,8,5,8,4,5,9,5,7,2,5,3,4,7,9
467:6,9,6,1,6,4,3,4,8,1,3,7,9,5,8,5,9,5,8,9,4,1,1,4,2,9,9,9,2,2
468:7,5,1,3,6,8,9,4,8,5,8,7,8,7,3,7,1,6,8,4,3,6,9,7,5,2,5,7,8,3
469:7,9,3,1,3,3,7,2,8,6,7,8,2,8,8,4,7,2,5,7,1,2,3,2,5,1,7,7,5,1
470:5,6,6,8,9,2,3,5,9,6,5,4,5,9,2,4,5,7,3,2,7,6,6,6,7,6,7,9,4,2
471:8,6,9,9,1,5,5,6,6,4,3,6,6,3,9,6,5,4,4,6,9,4,5,8,9,7,3,3,7,3
472:6,5,4,5,7,6,1,3,9,2,4,8,8,2,4,3,6,1,9,7,4,8,4,9,1,1,9,1,9,5
473:4,6,3,5,4,9,2,9,3,2,3,7,9,7,9,6,2,1,7,9,7,6,3,9,9,8,9,6,2,3
474:4,5,5,3,5,4,1,5,2,6,1,3,7,3,9,7,2,2,7,9,3,4,3,1,6,8,3,8,3,2
475:2,1,2,1,8,4,1,4,6,2,8,5,5,2,6,2,3,8,4,5,3,8,1,7,7,7,3,5,5,8
476:8,5,4,5,8,5,5,6,2,7,7,6,1,5,9,2,3,3,6,9,3,9,5,4,4,5,9,7,5,3
477:2,5,6,7,3,6,4,3,7,3,6,6,6,2,9,3,8,7,5,4,1,8,9,7,1,5,7,7,4,4
478:3,8,7,3,6,5,8,2,7,3,4,7,4,2,3,8,5,3,5,3,4,3,4,1,8,9,9,8,6,2
479:3,6,1,9,4,7,2,9,2,3,6,1,2,3,5,2,2,2,5,1,1,5,6,8,3,3,1,9,4,8
480:7,2,1,4,5,6,5,5,7,4,6,4,8,4,3,1,6,5,5,4,6,3,4,7,9,3,2,6,6,3
481:8,1,5,2,2,7,9,5,2,2,5,4,6,8,9,1,5,1,9,6,7,8,8,9,9,7,6,5,9,6
482:7,3,7,3,6,7,7,9,4,2,7,3,8,2,1,4,6,8,4,5,9,1,5,1,9,8,6,4,4,5
483:5,3,4,8,6,7,3,5,8,1,8,8,6,8,6,5,9,2,4,7,2,3,6,7,8,1,1,5,1,9
484:2,4,5,1,5,7,7,2,4,3,9,7,9,1,8,6,6,8,7,9,2,3,5,5,2,4,8,5,5,7
485:7,1,1,5,7,7,3,4,9,9,2,1,2,3,6,9,7,4,3,4,9,2,6,9,9,4,6,3,1,2
486:3,7,6,5,2,4,9,2,2,2,9,1,1,3,1,2,5,6,9,3,4,4,7,5,4,8,4,8,8,4
487:9,8,8,2,6,9,9,8,1,2,8,4,8,9,1,1,7,9,3,9,7,7,4,6,3,6,5,4,9,7
488:1,8,6,2,9,9,6,4,3,1,4,5,4,7,5,8,4,8,1,5,9,2,9,8,3,5,5,8,4,5
489:1,9,8,6,4,1,9,4,7,9,3,4,6,2,2,6,8,5,1,4,3,8,4,8,3,3,7,6,8,4
490:4,4,9,4,9,7,9,8,7,6,1,6,6,9,3,2,6,2,5,9,7,5,4,7,5,8,2,9,6,4
491:5,5,8,2,4,1,5,5,1,6,2,7,3,5,8,3,2,7,8,6,1,5,6,9,2,6,5,6,7,6
492:2,3,6,8,6,9,7,8,2,7,9,9,6,2,5,3,6,8,7,2,2,3,7,8,7,6,8,5,3,2
493:2,9,9,7,9,7,8,1,9,5,3,2,5,6,7,2,3,2,8,4,8,7,1,8,4,9,9,7,5,5
494:9,6,8,7,1,6,5,3,6,6,5,4,1,8,7,1,3,7,2,2,5,2,9,4,1,4,9,1,9,3
495:5,8,2,6,4,5,2,5,3,7,9,5,6,2,5,3,1,8,6,9,3,2,4,3,1,6,5,8,7,3
496:6,9,6,1,6,4,3,4,8,1,3,7,9,5,8,5,9,5,8,9,4,1,1,4,2,9,9,9,2,8
497:5,6,1,9,4,7,2,9,2,3,6,1,2,3,5,2,2,2,5,1,1,5,6,8,3,3,1,9,4,6
498:1,4,7,2,7,8,9,3,4,5,3,3,3,3,2,8,7,1,1,8,7,9,3,5,3,5,5,6,3,7
499:4,3,8,7,3,6,9,2,3,9,5,9,1,7,4,4,4,5,9,8,3,1,3,5,6,8,9,2,5,9
500:3,6,9,7,7,5,1,5,4,1,9,7,3,9,5,2,1,8,7,1,2,7,3,4,6,7,1,8,1,7
